arquivo,escopo,nome,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs
great_tables/_locale.py,funcao,_get_locales_data,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
great_tables/_locale.py,funcao,_get_default_locales_data,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
great_tables/_locale.py,funcao,_get_currencies_data,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
great_tables/_locale.py,funcao,_get_flags_data,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
great_tables/_locale.py,funcao,_get_durations_data,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
great_tables/gt.py,funcao,_apply_text_transforms,2,3,2,3,5,5,6.7549,11.6096,1.0,11.6096,0.645,0.0039
great_tables/gt.py,funcao,_apply_text_transforms_stub,5,8,5,9,13,14,35.6096,51.8062,2.8125,145.7048,8.0947,0.0173
great_tables/gt.py,funcao,_apply_text_transforms_boxhead,4,7,4,7,11,11,27.6515,38.0537,2.0,76.1075,4.2282,0.0127
great_tables/gt.py,funcao,__init__,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/gt.py,funcao,_repr_html_,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/gt.py,funcao,_render_formats,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/gt.py,funcao,_build_data,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
great_tables/gt.py,funcao,render,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/gt.py,funcao,_render_as_html,1,4,3,6,5,9,8.0,20.8974,0.75,15.673,0.8707,0.007
great_tables/gt.py,funcao,_get_column_labels,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/gt.py,funcao,_get_column_of_values,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_utils_nanoplots.py,funcao,_is_na,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_utils_nanoplots.py,funcao,_map_is_na,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_utils_nanoplots.py,funcao,_val_is_numeric,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_utils_nanoplots.py,funcao,_val_is_str,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_utils_nanoplots.py,funcao,_is_integerlike,2,3,2,3,5,5,6.7549,11.6096,1.0,11.6096,0.645,0.0039
great_tables/_utils_nanoplots.py,funcao,_any_na_in_list,0,0,0,0,0,0,0,0,0,0,0,0
